id_odsp, team1, team2, team1_won, team2_won, location, team1_goals, team2_goals
QyHaQSI6/,Liverpool,Stoke City,1,0,3,1,2
QyieeYrJ/,Sevilla,Almeria,1,0,3,1,1
QyieeYrJ/,Almeria,Sevilla,0,1,3,1,1
QysfwdGi/,Eintracht Frankfurt,Hannover 96,1,0,3,1,1
QysfwdGi/,Hannover 96,Eintracht Frankfurt,0,1,3,1,1
QZHdEZKf/,Toulouse,Lyon,1,0,3,1,1
QZHdEZKf/,Lyon,Toulouse,0,1,3,1,1
QZJ4hsvn/,Hamburg SV,Borussia Dortmund,1,0,11,1,1
QZJ4hsvn/,Borussia Dortmund,Hamburg SV,0,1,11,1,1
QZR1n6mo/,Celta Vigo,Real Sociedad,1,1,3,1,1
QZR1n6mo/,Real Sociedad,Celta Vigo,1,1,3,1,1
QZsug2nA/,Barcelona,Celta Vigo,1,0,13,1,1
QZsug2nA/,Celta Vigo,Barcelona,0,1,13,1,1
QZTf4zeO/,VfB Stuttgart,TSG Hoffenheim,0,1,11,1,1
QZTf4zeO/,TSG Hoffenheim,VfB Stuttgart,1,0,11,1,1
r1w4z3WC/,Barcelona,Real Valladolid,1,0,3,3,1
r1w4z3WC/,Real Valladolid,Barcelona,0,1,3,1,3
r1Xocj3n/,Stade de Reims,Lyon,0,1,13,1,1
r1Xocj3n/,Lyon,Stade de Reims,1,0,13,1,1
r5HwiApt/,Evian Thonon Gaillard,Montpellier,1,1,3,1,1
r5HwiApt/,Montpellier,Evian Thonon Gaillard,1,1,3,1,1
r5pShxni/,Genoa,Lazio,1,0,3,1,1
r5pShxni/,Lazio,Genoa,0,1,3,1,1
r7EZ9Zoa/,Lyon,Montpellier,1,0,3,2,1
r7EZ9Zoa/,Montpellier,Lyon,0,1,3,1,2
r7U2TnBM/,Bordeaux,Stade Rennes,1,1,3,1,1
r7U2TnBM/,Stade Rennes,Bordeaux,1,1,3,1,1
r9ccoAZI/,Parma,AC Milan,0,1,3,2,3
r9ccoAZI/,Parma,AC Milan,0,1,13,1,1
r9ccoAZI/,AC Milan,Parma,1,0,3,3,2
r9ccoAZI/,AC Milan,Parma,1,0,13,1,1
r9du7Ikn/,FC Cologne,FC Augsburg,0,1,14,1,1
r9du7Ikn/,FC Augsburg,FC Cologne,1,0,14,1,1
r9eYGt2E/,Hull,Newcastle,0,1,3,1,2
r9eYGt2E/,Newcastle,Hull,1,0,3,2,1
r9FOGVeL/,Lazio,Hellas Verona,0,1,3,1,2
r9FOGVeL/,Hellas Verona,Lazio,1,0,3,2,1
r9qYem17/,Hertha Berlin,TSG Hoffenheim,1,0,14,1,1
r9qYem17/,TSG Hoffenheim,Hertha Berlin,0,1,14,1,1
radnwjQP/,Paris Saint-Germain,Lorient,1,1,3,1,1
radnwjQP/,Lorient,Paris Saint-Germain,1,1,3,1,1
rB0LKeu5/,VfL Wolfsburg,Hertha Berlin,1,0,3,2,1
rB0LKeu5/,Hertha Berlin,VfL Wolfsburg,0,1,3,1,2
rBAUOxqc/,Nice,Paris Saint-Germain,0,1,13,1,2
rBAUOxqc/,Paris Saint-Germain,Nice,1,0,13,2,1
rBCgg6G1/,Almeria,Valencia,0,1,3,1,1
rBCgg6G1/,Valencia,Almeria,1,0,3,1,1
rBpxvFuM/,Bayern Munich,Hertha Berlin,1,0,3,2,2
rBpxvFuM/,Hertha Berlin,Bayern Munich,0,1,3,2,2
rBxE1pYQ/,Parma,Fiorentina,1,1,3,1,1
rBxE1pYQ/,Fiorentina,Parma,1,1,3,1,1
rcBwdEeL/,Levante,Rayo Vallecano,0,1,13,1,1
rcBwdEeL/,Rayo Vallecano,Levante,1,0,3,1,1
rcBwdEeL/,Rayo Vallecano,Levante,1,0,13,1,1
rcBwdEeL/,Levante,Rayo Vallecano,0,1,3,1,1
rDkKctPp/,Athletic Bilbao,Barcelona,0,1,13,1,1
rDkKctPp/,Barcelona,Athletic Bilbao,1,0,13,1,1
rDmP6Xbd/,VfB Stuttgart,Bayer Leverkusen,0,1,14,1,1
rDmP6Xbd/,Bayer Leverkusen,VfB Stuttgart,1,0,14,1,1
remo7P3b/,Internazionale,Siena,1,0,3,1,1
remo7P3b/,Siena,Internazionale,0,1,3,1,1
reTgOdhJ/,Stade Rennes,Evian Thonon Gaillard,1,0,3,1,1
reTgOdhJ/,Evian Thonon Gaillard,Stade Rennes,0,1,3,1,1
rFhFtqd1/,Torino,Hellas Verona,1,1,14,1,1
rFhFtqd1/,Torino,Hellas Verona,1,1,13,1,1
rFhFtqd1/,Hellas Verona,Torino,1,1,14,1,1
rFhFtqd1/,Hellas Verona,Torino,1,1,13,1,1
riSMZ4lh/,Stade de Reims,Bastia,0,1,3,1,1
riSMZ4lh/,Bastia,Stade de Reims,1,0,3,1,1
rJAN281T/,TSG Hoffenheim,Borussia Monchengladbach,0,1,3,1,3
rJAN281T/,Borussia Monchengladbach,TSG Hoffenheim,1,0,3,3,1
rk9jIobp/,Napoli,Bologna,0,1,12,1,1
rk9jIobp/,Bologna,Napoli,1,0,12,1,1
rkoxTmfC/,AS Roma,Udinese,0,1,3,1,2
rkoxTmfC/,Udinese,AS Roma,1,0,3,2,1
rkTJiF8f/,Schalke 04,Nurnberg,1,0,3,1,1
rkTJiF8f/,Nurnberg,Schalke 04,0,1,3,1,1
rNEvmtGI/,Sevilla,Real Valladolid,1,1,3,1,1
rNEvmtGI/,Real Valladolid,Sevilla,1,1,3,1,1
rNG3aLGk/,Hamburg SV,Eintracht Frankfurt,0,1,13,1,1
rNG3aLGk/,Eintracht Frankfurt,Hamburg SV,1,0,13,1,1
roLGxsOF/,Lille,Toulouse,0,1,3,1,2
roLGxsOF/,Toulouse,Lille,1,0,3,2,1
rqUXNGG4/,Schalke 04,Borussia Dortmund,1,0,3,1,1
rqUXNGG4/,Borussia Dortmund,Schalke 04,0,1,3,1,1
rRH1PhU9/,Espanyol,Atletico Madrid,0,1,3,1,3
rRH1PhU9/,Atletico Madrid,Espanyol,1,0,3,3,1
rTfksvA1/,Schalke 04,VfB Stuttgart,1,0,3,1,1
rTfksvA1/,VfB Stuttgart,Schalke 04,0,1,3,1,1
ruvgbQml/,Napoli,Cesena,1,0,3,2,1
ruvgbQml/,Cesena,Napoli,0,1,3,1,2
rVGVMNne/,Swansea,Hull,1,1,13,1,1
rVGVMNne/,Hull,Swansea,1,1,13,1,1
rwBW7p85/,Evian Thonon Gaillard,Toulouse,1,0,3,1,1
rwBW7p85/,Toulouse,Evian Thonon Gaillard,0,1,3,1,1
rXfuBbAj/,Lecce,Lazio,1,1,3,1,1
rXfuBbAj/,Lazio,Lecce,1,1,3,1,1
rXoowAk9/,Sampdoria,Cagliari,1,1,3,1,1
rXoowAk9/,Cagliari,Sampdoria,1,1,3,1,1
rXvmSBK4/,Valenciennes,AJ Auxerre,1,0,3,2,1
rXvmSBK4/,AJ Auxerre,Valenciennes,0,1,3,1,2
S0DSesjT/,Real Betis,Almeria,0,1,13,1,2
S0DSesjT/,Almeria,Real Betis,1,0,13,2,1
S4D68rLC/,Almeria,Eibar,0,1,3,1,1
S4D68rLC/,Eibar,Almeria,1,0,3,1,1
S4wVu8Ig/,Southampton,Sunderland,1,1,3,1,1
S4wVu8Ig/,Sunderland,Southampton,1,1,3,1,1
SAS8zu5p/,Atalanta,Chievo Verona,1,0,3,1,1
SAS8zu5p/,Chievo Verona,Atalanta,0,1,3,1,1
SbeKlrlU/,Lecce,Catania,1,0,3,1,1
SbeKlrlU/,Catania,Lecce,0,1,3,1,1
SdgjAUdk/,Real Sociedad,Levante,1,1,14,1,1
SdgjAUdk/,Levante,Real Sociedad,1,1,14,1,1
SEUAXIe6/,Getafe,Malaga,0,1,3,1,1
SEUAXIe6/,Malaga,Getafe,1,0,3,1,1
SfR4BS5P/,Novara,AC Milan,0,1,3,1,1
SfR4BS5P/,AC Milan,Novara,1,0,3,1,1
SfSKjrxa/,Hellas Verona,Fiorentina,0,1,15,2,3
SfSKjrxa/,Fiorentina,Hellas Verona,1,0,15,3,2
SG2Nw0st/,AC Milan,Lecce,1,0,13,1,1
SG2Nw0st/,Lecce,AC Milan,0,1,13,1,1
SGqkcE46/,Lorient,Bastia,1,0,3,2,1
SGqkcE46/,Bastia,Lorient,0,1,3,1,2
ShLrEm5G/,Cardiff,Stoke City,1,1,14,1,1
ShLrEm5G/,Stoke City,Cardiff,1,1,14,1,1
SID3kXdg/,Osasuna,Espanyol,1,0,3,1,1
SID3kXdg/,Espanyol,Osasuna,0,1,3,1,1
SIGo3OUq/,Toulouse,Bordeaux,0,1,13,1,1
SIGo3OUq/,Bordeaux,Toulouse,1,0,13,1,1
SlLv4MHj/,Troyes,Nice,0,1,3,1,1
SlLv4MHj/,Nice,Troyes,1,0,3,1,1
SM6cSNge/,Levante,Eibar,1,1,3,2,1
SM6cSNge/,Eibar,Levante,1,1,3,1,2
SMggPUqs/,Barcelona,Real Betis,1,0,15,1,1
SMggPUqs/,Real Betis,Barcelona,0,1,15,1,1
SMZmMbZ4/,Caen,Valenciennes,0,1,3,1,1
SMZmMbZ4/,Valenciennes,Caen,1,0,3,1,1
Sn0t89xG/,Werder Bremen,Bayer Leverkusen,1,1,15,1,1
Sn0t89xG/,Bayer Leverkusen,Werder Bremen,1,1,15,1,1
Sn2rqeJF/,St Etienne,AS Monaco,1,1,3,1,1
Sn2rqeJF/,AS Monaco,St Etienne,1,1,3,1,1
SO5ovU5b/,Valenciennes,Guingamp,1,1,3,1,1
SO5ovU5b/,Guingamp,Valenciennes,1,1,3,1,1
SOqYUtjd/,Lyon,Bastia,1,0,14,2,1
SOqYUtjd/,Bastia,Lyon,0,1,14,1,2
Spk4VnOt/,Catania,Napoli,0,1,3,2,2
Spk4VnOt/,Napoli,Catania,1,0,3,2,2
SQE5ho2a/,Tottenham,Manchester City,0,1,3,1,2
SQE5ho2a/,Manchester City,Tottenham,1,0,3,2,1
SQi6oCZp/,Lille,Lyon,0,1,3,1,1
SQi6oCZp/,Lyon,Lille,1,0,3,1,1
SQKidq13/,Empoli,Napoli,1,1,3,1,2
SQKidq13/,Napoli,Empoli,1,1,3,2,1
SQSzPrr4/,Paris Saint-Germain,AS Monaco,1,1,13,1,1
SQSzPrr4/,AS Monaco,Paris Saint-Germain,1,1,13,1,1
Sr2UfS8C/,Real Madrid,Real Betis,1,0,3,1,1
Sr2UfS8C/,Real Betis,Real Madrid,0,1,3,1,1
SSOdxHeP/,Valencia,Mallorca,1,1,3,1,2
SSOdxHeP/,Mallorca,Valencia,1,1,3,2,1
StGWCMt3/,Werder Bremen,SC Freiburg,1,0,3,3,1
StGWCMt3/,SC Freiburg,Werder Bremen,0,1,3,1,3
StRC9O3T/,Real Madrid,Barcelona,0,1,14,1,2
StRC9O3T/,Real Madrid,Barcelona,0,1,3,2,2
StRC9O3T/,Barcelona,Real Madrid,1,0,14,2,1
StRC9O3T/,Barcelona,Real Madrid,1,0,3,2,2
Stw4R7q4/,Lorient,Valenciennes,0,1,3,1,4
Stw4R7q4/,Valenciennes,Lorient,1,0,3,4,1
Sty4xJpB/,Atalanta,AS Roma,1,1,14,1,1
Sty4xJpB/,AS Roma,Atalanta,1,1,14,1,1
Sv6qNLRL/,Genoa,Palermo,1,1,3,1,1
Sv6qNLRL/,Palermo,Genoa,1,1,3,1,1
SvtAaljN/,Liverpool,Cardiff,1,0,3,5,2
SvtAaljN/,Cardiff,Liverpool,0,1,3,2,5
SWfx0bFm/,VfB Stuttgart,Mainz,0,1,3,1,2
SWfx0bFm/,Mainz,VfB Stuttgart,1,0,3,2,1
SY4rx0vO/,West Ham,Swansea,1,0,3,3,1
SY4rx0vO/,Swansea,West Ham,0,1,3,1,3
SYxLgubE/,Lille,Brest,1,0,3,1,1
SYxLgubE/,Brest,Lille,0,1,3,1,1
t0JzZtLR/,AS Monaco,St Etienne,1,1,3,1,1
t0JzZtLR/,St Etienne,AS Monaco,1,1,3,1,1
t4gOg2v4/,Metz,Bastia,1,0,3,3,1
t4gOg2v4/,Bastia,Metz,0,1,3,1,3
t6VHJ1rp/,Caen,AJ Auxerre,1,0,3,1,1
t6VHJ1rp/,AJ Auxerre,Caen,0,1,3,1,1
tA4mzHyL/,Napoli,Cagliari,1,0,15,1,2
tA4mzHyL/,Cagliari,Napoli,0,1,15,2,1
tAOylw7k/,Paris Saint-Germain,Stade de Reims,1,1,3,1,1
tAOylw7k/,Stade de Reims,Paris Saint-Germain,1,1,3,1,1
tb3uhvZj/,Barcelona,Osasuna,0,1,3,1,2
tb3uhvZj/,Osasuna,Barcelona,1,0,3,2,1
tb6cU3rB/,Udinese,Genoa,1,1,3,1,1
tb6cU3rB/,Genoa,Udinese,1,1,3,1,1
tbnz9VS1/,Chievo Verona,Livorno,1,0,14,1,1
tbnz9VS1/,Livorno,Chievo Verona,0,1,14,1,1
tC7nJnWS/,VfL Wolfsburg,Borussia Dortmund,1,0,14,1,1
tC7nJnWS/,Borussia Dortmund,VfL Wolfsburg,0,1,14,1,1
td4Xg9x2/,Genoa,Chievo Verona,0,1,3,1,2
td4Xg9x2/,Chievo Verona,Genoa,1,0,3,2,1
tdoLQMfa/,Arsenal,Norwich City,1,0,3,4,1
tdoLQMfa/,Norwich City,Arsenal,0,1,3,1,4
tEDwSCIB/,Espanyol,Rayo Vallecano,1,0,3,2,1
tEDwSCIB/,Rayo Vallecano,Espanyol,0,1,3,1,2
tf8Zr36C/,Espanyol,Real Zaragoza,0,1,3,1,1
tf8Zr36C/,Real Zaragoza,Espanyol,1,0,3,1,1
tGy26x73/,Livorno,Internazionale,1,1,3,2,1
tGy26x73/,Internazionale,Livorno,1,1,3,1,2
tjhBXE52/,Hellas Verona,Fiorentina,0,1,3,1,1
tjhBXE52/,Fiorentina,Hellas Verona,1,0,14,1,1
tjhBXE52/,Fiorentina,Hellas Verona,1,0,3,1,1
tjhBXE52/,Hellas Verona,Fiorentina,0,1,14,1,1
tK9OBDJa/,St Etienne,AC Ajaccio,1,0,3,3,1
tK9OBDJa/,AC Ajaccio,St Etienne,0,1,3,1,3
tKfJqmT9/,Athletic Bilbao,Real Betis,0,1,14,1,1
tKfJqmT9/,Real Betis,Athletic Bilbao,1,0,14,1,1
tKHnCznn/,Cagliari,Catania,1,0,3,1,1
tKHnCznn/,Catania,Cagliari,0,1,3,1,1
tlbWwFXP/,Palermo,Siena,0,1,13,1,1
tlbWwFXP/,Siena,Palermo,1,0,13,1,1
tlPkMctg/,TSG Hoffenheim,Nurnberg,0,1,3,1,2
tlPkMctg/,Nurnberg,TSG Hoffenheim,1,0,3,2,1
tMCFj6nU/,Caen,Nice,0,1,14,1,1
tMCFj6nU/,Nice,Caen,1,0,14,1,1
tn81WgR0/,Sochaux,Lyon,1,1,3,1,1
tn81WgR0/,Lyon,Sochaux,1,1,3,1,1
tnJSiTE7/,Lyon,Brest,1,1,3,1,1
tnJSiTE7/,Brest,Lyon,1,1,3,1,1
tO6nd8kt/,Napoli,Lazio,0,1,3,1,1
tO6nd8kt/,Lazio,Napoli,1,0,3,1,1
tOdGoB8g/,Stade Rennes,Sochaux,1,0,3,2,2
tOdGoB8g/,Sochaux,Stade Rennes,0,1,3,2,2
tp1wiIa4/,Sassuolo,Torino,1,1,14,1,1
tp1wiIa4/,Torino,Sassuolo,1,1,14,1,1
tpinONIM/,Malaga,Espanyol,0,1,11,1,2
tpinONIM/,Espanyol,Malaga,1,0,11,2,1
tpuejFlJ/,Real Sociedad,Barcelona,1,0,3,1,1
tpuejFlJ/,Barcelona,Real Sociedad,0,1,3,1,1
tQ4inPcG/,Sunderland,Tottenham,0,1,15,1,1
tQ4inPcG/,Tottenham,Sunderland,1,0,15,1,1
tQ4wih41/,Real Valladolid,Real Betis,0,1,13,1,2
tQ4wih41/,Real Valladolid,Real Betis,0,1,3,1,1
tQ4wih41/,Real Betis,Real Valladolid,1,0,13,2,1
tQ4wih41/,Real Betis,Real Valladolid,1,0,3,1,1
tQrnCrpL/,Newcastle,Chelsea,1,0,3,1,1
tQrnCrpL/,Chelsea,Newcastle,0,1,3,1,1
trpEb85T/,Swansea,Everton,0,1,13,1,2
trpEb85T/,Everton,Swansea,1,0,13,2,1
tSepnkRi/,Manchester Utd,Stoke City,1,1,13,1,1
tSepnkRi/,Stoke City,Manchester Utd,1,1,13,1,1
tSkdDbFl/,Eintracht Frankfurt,Borussia Monchengladbach,1,0,15,2,1
tSkdDbFl/,Borussia Monchengladbach,Eintracht Frankfurt,0,1,15,1,2
tSNCJmQp/,Rayo Vallecano,Malaga,1,0,3,1,1
tSNCJmQp/,Malaga,Rayo Vallecano,0,1,3,1,1
tSoXWSTS/,Torino,Livorno,1,1,3,1,1
tSoXWSTS/,Torino,Livorno,1,1,13,1,1
tSoXWSTS/,Livorno,Torino,1,1,3,1,1
tSoXWSTS/,Livorno,Torino,1,1,13,1,1
ttadhQHT/,Mainz,Borussia Dortmund,0,1,14,1,2
ttadhQHT/,Borussia Dortmund,Mainz,1,0,14,2,1
tU0xMcLK/,Sevilla,Barcelona,0,1,9,1,1
tU0xMcLK/,Barcelona,Sevilla,1,0,3,1,1
tU0xMcLK/,Barcelona,Sevilla,1,0,9,1,1
tU0xMcLK/,Sevilla,Barcelona,0,1,3,1,1
tvt7KM6G/,Cagliari,Internazionale,1,1,3,1,1
tvt7KM6G/,Internazionale,Cagliari,1,1,3,1,1
tWEaBDp6/,Valenciennes,Bordeaux,0,1,13,1,1
tWEaBDp6/,Bordeaux,Valenciennes,1,0,13,1,1
tWJDZWeK/,Aston Villa,Arsenal,0,1,3,1,2
tWJDZWeK/,Arsenal,Aston Villa,1,0,3,2,1
tWLuXU3B/,SC Freiburg,Borussia Monchengladbach,1,0,3,3,1
tWLuXU3B/,Borussia Monchengladbach,SC Freiburg,0,1,3,1,3
tWLwI0Fh/,Athletic Bilbao,Elche,1,1,3,1,2
tWLwI0Fh/,Elche,Athletic Bilbao,1,1,3,2,1
tWuOnfLQ/,Catania,AC Milan,0,1,3,1,2
tWuOnfLQ/,AC Milan,Catania,1,0,3,2,1
tx9nyKgU/,Swansea,Tottenham,0,1,3,1,2
tx9nyKgU/,Tottenham,Swansea,1,0,3,2,1
txsmvoXm/,Elche,Espanyol,1,0,3,2,1
txsmvoXm/,Espanyol,Elche,0,1,3,1,2
txVh82Sf/,Valencia,Espanyol,1,1,3,2,2
txVh82Sf/,Espanyol,Valencia,1,1,3,2,2
txVHjagH/,Newcastle,Everton,1,0,3,3,2
txVHjagH/,Everton,Newcastle,0,1,3,2,3
tYC0beud/,TSG Hoffenheim,Borussia Monchengladbach,1,1,13,1,1
tYC0beud/,Borussia Monchengladbach,TSG Hoffenheim,1,1,13,1,1
U1B3JYZ2/,Barcelona,Getafe,1,0,3,4,1
U1B3JYZ2/,Getafe,Barcelona,0,1,3,1,4
U34TEmdT/,St Etienne,Lyon,1,0,3,1,1
U34TEmdT/,Lyon,St Etienne,0,1,3,1,1
U3l0ezX5/,AS Monaco,Paris Saint-Germain,1,1,3,1,1
U3l0ezX5/,Paris Saint-Germain,AS Monaco,1,1,3,1,1
U3QbUSeG/,Bastia,Sochaux,1,1,13,1,1
U3QbUSeG/,Sochaux,Bastia,1,1,13,1,1
U5PMuqwq/,Hannover 96,Schalke 04,0,1,3,2,2
U5PMuqwq/,Schalke 04,Hannover 96,1,0,3,2,2
U7GAoRVE/,Paris Saint-Germain,Toulouse,1,0,3,2,1
U7GAoRVE/,Toulouse,Paris Saint-Germain,0,1,3,1,2
U7OmGejr/,Stade Rennes,Evian Thonon Gaillard,1,0,3,4,2
U7OmGejr/,Evian Thonon Gaillard,Stade Rennes,0,1,3,2,4
U7vHZ8F5/,Lorient,Bordeaux,0,1,3,2,3
U7vHZ8F5/,Bordeaux,Lorient,1,0,3,3,2
U7zn6dQB/,VfL Wolfsburg,Bayer Leverkusen,1,0,3,2,1
U7zn6dQB/,Bayer Leverkusen,VfL Wolfsburg,0,1,3,1,2
U97wQlel/,Cesena,Hellas Verona,1,1,3,1,1
U97wQlel/,Cesena,Hellas Verona,1,1,15,1,1
U97wQlel/,Hellas Verona,Cesena,1,1,3,1,1
U97wQlel/,Hellas Verona,Cesena,1,1,15,1,1
U9VG3tRJ/,Cesena,Juventus,1,1,3,1,2
U9VG3tRJ/,Juventus,Cesena,1,1,3,2,1
UaoTYsl5/,Rayo Vallecano,Athletic Bilbao,1,1,3,1,1
UaoTYsl5/,Athletic Bilbao,Rayo Vallecano,1,1,3,1,1
UBZQ4smg/,Nice,Lyon,0,1,3,1,1
UBZQ4smg/,Lyon,Nice,1,0,3,1,1
UcglRMXt/,Barcelona,Sevilla,1,0,3,2,1
UcglRMXt/,Sevilla,Barcelona,0,1,3,1,2
UcNLlbb1/,Internazionale,Hellas Verona,1,1,3,1,1
UcNLlbb1/,Hellas Verona,Internazionale,1,1,3,1,1
UeVsKY9f/,Brest,Montpellier,1,1,3,1,1
UeVsKY9f/,Montpellier,Brest,1,1,13,1,1
UeVsKY9f/,Montpellier,Brest,1,1,3,1,1
UeVsKY9f/,Brest,Montpellier,1,1,13,1,1
UFot0hit/,Borussia Dortmund,Hamburg SV,1,0,3,1,1
UFot0hit/,Hamburg SV,Borussia Dortmund,0,1,3,1,1
UFSHLJhi/,Tottenham,Swansea,1,0,3,3,1
UFSHLJhi/,Swansea,Tottenham,0,1,3,1,3
UFYn0YyH/,Stade Rennes,Marseille,1,1,3,1,1
UFYn0YyH/,Marseille,Stade Rennes,1,1,3,1,1
UggeKx2F/,VfL Wolfsburg,Bayer Leverkusen,1,0,3,1,1
UggeKx2F/,Bayer Leverkusen,VfL Wolfsburg,0,1,3,1,1
UHBi3V2l/,Valencia,Sevilla,0,1,3,1,2
UHBi3V2l/,Sevilla,Valencia,1,0,3,2,1
UHNoZD7s/,Villarreal,Malaga,1,1,3,1,1
UHNoZD7s/,Malaga,Villarreal,1,1,3,1,1
UiMsw2va/,VfL Wolfsburg,FC Augsburg,1,1,3,1,1
UiMsw2va/,FC Augsburg,VfL Wolfsburg,1,1,3,1,1
UJd03ghg/,Stade Rennes,Lorient,1,1,3,1,1
UJd03ghg/,Lorient,Stade Rennes,1,1,3,1,1
UkBMl31O/,Hull,Tottenham,1,1,3,1,1
UkBMl31O/,Tottenham,Hull,1,1,3,1,1
ULJkl8Ub/,Valenciennes,Nice,1,0,3,2,1
ULJkl8Ub/,Nice,Valenciennes,0,1,3,1,2
ULsMjxwh/,Juventus,Cagliari,1,0,3,1,1
ULsMjxwh/,Cagliari,Juventus,0,1,3,1,1
UN4ryb15/,Real Valladolid,Malaga,1,1,3,1,1
UN4ryb15/,Malaga,Real Valladolid,1,1,3,1,1
UNDcQYE3/,Rayo Vallecano,Sporting Gijon,0,1,13,1,1
UNDcQYE3/,Sporting Gijon,Rayo Vallecano,1,0,13,1,1
UNdW69Fs/,Brest,Valenciennes,0,1,11,1,1
UNdW69Fs/,Valenciennes,Brest,1,0,11,1,1
UNsrkoDh/,Real Betis,Granada,0,1,13,1,1
UNsrkoDh/,Granada,Real Betis,1,0,13,1,1
UoWzxgUr/,AS Roma,Catania,1,1,3,1,1
UoWzxgUr/,Catania,AS Roma,1,1,3,1,1
UPiC1Ew2/,Nice,Lorient,1,1,3,1,1
UPiC1Ew2/,Lorient,Nice,1,1,3,1,1
UqvgDaGm/,Genoa,Chievo Verona,0,1,3,1,1
UqvgDaGm/,Chievo Verona,Genoa,1,0,3,1,1
UqWbLetI/,Tottenham,Southampton,1,1,3,1,2
UqWbLetI/,Southampton,Tottenham,1,1,3,2,1
URzeBYWm/,Sochaux,AC Ajaccio,1,1,13,1,1
URzeBYWm/,AC Ajaccio,Sochaux,1,1,13,1,1
Usk1RzJ7/,Sampdoria,Parma,0,1,14,1,1
Usk1RzJ7/,Parma,Sampdoria,1,0,14,1,1
UssvaLH3/,Stade Rennes,Marseille,1,1,13,1,1
UssvaLH3/,Marseille,Stade Rennes,1,1,13,1,1
UT1ovoT9/,Marseille,Lyon,0,1,3,1,3
UT1ovoT9/,Lyon,Marseille,1,0,3,3,1
UTNGgQSd/,St Etienne,Paris Saint-Germain,1,0,3,1,1
UTNGgQSd/,Paris Saint-Germain,St Etienne,0,1,3,1,1
UwNE8QpD/,Eintracht Frankfurt,Schalke 04,1,1,3,2,2
UwNE8QpD/,Schalke 04,Eintracht Frankfurt,1,1,3,2,2
UX7WGxzN/,Nice,Guingamp,0,1,3,1,2
UX7WGxzN/,Guingamp,Nice,1,0,3,2,1
UXmZDbTq/,Hull,Manchester Utd,0,1,3,1,1
UXmZDbTq/,Manchester Utd,Hull,1,0,3,1,1
UZCP7hNT/,Genoa,Sassuolo,1,1,14,1,1
UZCP7hNT/,Sassuolo,Genoa,1,1,14,1,1
UZpcgogC/,Lorient,Sochaux,1,0,3,2,1
UZpcgogC/,Sochaux,Lorient,0,1,3,1,2
UZYVHqtH/,Hamburg SV,TSV Eintracht Braunschweig,0,1,3,1,1
UZYVHqtH/,TSV Eintracht Braunschweig,Hamburg SV,1,0,3,1,1
v1bLWKII/,Nurnberg,VfL Wolfsburg,1,1,15,1,1
v1bLWKII/,VfL Wolfsburg,Nurnberg,1,1,15,1,1
v1duZRxl/,Real Betis,Athletic Bilbao,1,0,3,3,3
v1duZRxl/,Athletic Bilbao,Real Betis,0,1,3,3,3
v3TUu4ft/,TSG Hoffenheim,Eintracht Frankfurt,0,1,13,1,1
v3TUu4ft/,Eintracht Frankfurt,TSG Hoffenheim,1,0,13,1,1
v3wjOk3f/,Hertha Berlin,Schalke 04,1,1,3,1,1
v3wjOk3f/,Schalke 04,Hertha Berlin,1,1,3,1,1
v59jFH0o/,Levante,Barcelona,0,1,14,1,1
v59jFH0o/,Barcelona,Levante,1,0,14,1,1
v5lvLTUt/,Lens,Paris Saint-Germain,0,1,3,1,1
v5lvLTUt/,Paris Saint-Germain,Lens,1,0,3,1,1
v5QKwqhU/,West Brom,Manchester City,0,1,3,1,2
v5QKwqhU/,Manchester City,West Brom,1,0,3,2,1
v5YKLZ32/,Fiorentina,AC Milan,1,0,3,1,1
v5YKLZ32/,AC Milan,Fiorentina,0,1,3,1,1
v73UYSit/,Barcelona,Athletic Bilbao,1,1,3,2,1
v73UYSit/,Athletic Bilbao,Barcelona,1,1,3,1,2
v9bo13JT/,Tottenham,Arsenal,1,1,3,1,1
v9bo13JT/,Arsenal,Tottenham,1,1,3,1,1
v9KHO5X0/,Real Valladolid,Malaga,1,1,3,2,2
v9KHO5X0/,Malaga,Real Valladolid,1,1,3,2,2
vBozZsGF/,Hertha Berlin,Borussia Dortmund,1,0,9,1,1
vBozZsGF/,Borussia Dortmund,Hertha Berlin,0,1,9,1,1
vBv3fxdk/,Marseille,Lille,0,1,3,1,2
vBv3fxdk/,Lille,Marseille,1,0,3,2,1
vclZwcsq/,Hannover 96,Bayern Munich,0,1,13,1,2
vclZwcsq/,Bayern Munich,Hannover 96,1,0,13,2,1
vcrMWqbT/,West Ham,Sunderland,1,0,3,1,1
vcrMWqbT/,Sunderland,West Ham,0,1,3,1,1
vDdQXcye/,Lorient,Bordeaux,1,1,3,1,1
vDdQXcye/,Bordeaux,Lorient,1,1,3,1,1
vegOhNS7/,Sevilla,Athletic Bilbao,1,0,3,1,1
vegOhNS7/,Athletic Bilbao,Sevilla,0,1,3,1,1
vep8sUOB/,Napoli,Cagliari,1,0,3,2,3
vep8sUOB/,Cagliari,Napoli,0,1,3,3,2
vFrDKMnt/,Paris Saint-Germain,Stade Rennes,1,1,3,1,1
vFrDKMnt/,Stade Rennes,Paris Saint-Germain,1,1,3,1,1
vFZIPOKB/,Schalke 04,FC Augsburg,1,0,3,2,1
vFZIPOKB/,FC Augsburg,Schalke 04,0,1,3,1,2
vHIOxkIm/,VfB Stuttgart,Eintracht Frankfurt,1,0,3,1,1
